,albedo,normal,depth,mask,face,light
708,../data/celeba/synthesized_data/train/10_545_albedo.png,../data/celeba/synthesized_data/train/10_545_normal.png,None,None,../data/celeba/synthesized_data/train/10_545_face.png,../data/celeba/synthesized_data/train/10_545_light.txt
709,../data/celeba/synthesized_data/train/10_546_albedo.png,../data/celeba/synthesized_data/train/10_546_normal.png,None,None,../data/celeba/synthesized_data/train/10_546_face.png,../data/celeba/synthesized_data/train/10_546_light.txt
710,../data/celeba/synthesized_data/train/10_547_albedo.png,../data/celeba/synthesized_data/train/10_547_normal.png,None,None,../data/celeba/synthesized_data/train/10_547_face.png,../data/celeba/synthesized_data/train/10_547_light.txt
711,../data/celeba/synthesized_data/train/10_548_albedo.png,../data/celeba/synthesized_data/train/10_548_normal.png,None,None,../data/celeba/synthesized_data/train/10_548_face.png,../data/celeba/synthesized_data/train/10_548_light.txt
712,../data/celeba/synthesized_data/train/10_549_albedo.png,../data/celeba/synthesized_data/train/10_549_normal.png,None,None,../data/celeba/synthesized_data/train/10_549_face.png,../data/celeba/synthesized_data/train/10_549_light.txt
713,../data/celeba/synthesized_data/train/10_54_albedo.png,../data/celeba/synthesized_data/train/10_54_normal.png,None,None,../data/celeba/synthesized_data/train/10_54_face.png,../data/celeba/synthesized_data/train/10_54_light.txt
714,../data/celeba/synthesized_data/train/10_550_albedo.png,../data/celeba/synthesized_data/train/10_550_normal.png,None,None,../data/celeba/synthesized_data/train/10_550_face.png,../data/celeba/synthesized_data/train/10_550_light.txt
715,../data/celeba/synthesized_data/train/10_551_albedo.png,../data/celeba/synthesized_data/train/10_551_normal.png,None,None,../data/celeba/synthesized_data/train/10_551_face.png,../data/celeba/synthesized_data/train/10_551_light.txt
716,../data/celeba/synthesized_data/train/10_552_albedo.png,../data/celeba/synthesized_data/train/10_552_normal.png,None,None,../data/celeba/synthesized_data/train/10_552_face.png,../data/celeba/synthesized_data/train/10_552_light.txt
717,../data/celeba/synthesized_data/train/10_553_albedo.png,../data/celeba/synthesized_data/train/10_553_normal.png,None,None,../data/celeba/synthesized_data/train/10_553_face.png,../data/celeba/synthesized_data/train/10_553_light.txt
718,../data/celeba/synthesized_data/train/10_554_albedo.png,../data/celeba/synthesized_data/train/10_554_normal.png,None,None,../data/celeba/synthesized_data/train/10_554_face.png,../data/celeba/synthesized_data/train/10_554_light.txt
719,../data/celeba/synthesized_data/train/10_555_albedo.png,../data/celeba/synthesized_data/train/10_555_normal.png,None,None,../data/celeba/synthesized_data/train/10_555_face.png,../data/celeba/synthesized_data/train/10_555_light.txt
720,../data/celeba/synthesized_data/train/10_556_albedo.png,../data/celeba/synthesized_data/train/10_556_normal.png,None,None,../data/celeba/synthesized_data/train/10_556_face.png,../data/celeba/synthesized_data/train/10_556_light.txt
721,../data/celeba/synthesized_data/train/10_557_albedo.png,../data/celeba/synthesized_data/train/10_557_normal.png,None,None,../data/celeba/synthesized_data/train/10_557_face.png,../data/celeba/synthesized_data/train/10_557_light.txt
722,../data/celeba/synthesized_data/train/10_558_albedo.png,../data/celeba/synthesized_data/train/10_558_normal.png,None,None,../data/celeba/synthesized_data/train/10_558_face.png,../data/celeba/synthesized_data/train/10_558_light.txt
723,../data/celeba/synthesized_data/train/10_559_albedo.png,../data/celeba/synthesized_data/train/10_559_normal.png,None,None,../data/celeba/synthesized_data/train/10_559_face.png,../data/celeba/synthesized_data/train/10_559_light.txt
724,../data/celeba/synthesized_data/train/10_55_albedo.png,../data/celeba/synthesized_data/train/10_55_normal.png,None,None,../data/celeba/synthesized_data/train/10_55_face.png,../data/celeba/synthesized_data/train/10_55_light.txt
725,../data/celeba/synthesized_data/train/10_560_albedo.png,../data/celeba/synthesized_data/train/10_560_normal.png,None,None,../data/celeba/synthesized_data/train/10_560_face.png,../data/celeba/synthesized_data/train/10_560_light.txt
726,../data/celeba/synthesized_data/train/10_561_albedo.png,../data/celeba/synthesized_data/train/10_561_normal.png,None,None,../data/celeba/synthesized_data/train/10_561_face.png,../data/celeba/synthesized_data/train/10_561_light.txt
727,../data/celeba/synthesized_data/train/10_562_albedo.png,../data/celeba/synthesized_data/train/10_562_normal.png,None,None,../data/celeba/synthesized_data/train/10_562_face.png,../data/celeba/synthesized_data/train/10_562_light.txt
728,../data/celeba/synthesized_data/train/10_563_albedo.png,../data/celeba/synthesized_data/train/10_563_normal.png,None,None,../data/celeba/synthesized_data/train/10_563_face.png,../data/celeba/synthesized_data/train/10_563_light.txt
729,../data/celeba/synthesized_data/train/10_564_albedo.png,../data/celeba/synthesized_data/train/10_564_normal.png,None,None,../data/celeba/synthesized_data/train/10_564_face.png,../data/celeba/synthesized_data/train/10_564_light.txt
730,../data/celeba/synthesized_data/train/10_565_albedo.png,../data/celeba/synthesized_data/train/10_565_normal.png,None,None,../data/celeba/synthesized_data/train/10_565_face.png,../data/celeba/synthesized_data/train/10_565_light.txt
731,../data/celeba/synthesized_data/train/10_566_albedo.png,../data/celeba/synthesized_data/train/10_566_normal.png,None,None,../data/celeba/synthesized_data/train/10_566_face.png,../data/celeba/synthesized_data/train/10_566_light.txt
732,../data/celeba/synthesized_data/train/10_567_albedo.png,../data/celeba/synthesized_data/train/10_567_normal.png,None,None,../data/celeba/synthesized_data/train/10_567_face.png,../data/celeba/synthesized_data/train/10_567_light.txt
733,../data/celeba/synthesized_data/train/10_568_albedo.png,../data/celeba/synthesized_data/train/10_568_normal.png,None,None,../data/celeba/synthesized_data/train/10_568_face.png,../data/celeba/synthesized_data/train/10_568_light.txt
734,../data/celeba/synthesized_data/train/10_569_albedo.png,../data/celeba/synthesized_data/train/10_569_normal.png,None,None,../data/celeba/synthesized_data/train/10_569_face.png,../data/celeba/synthesized_data/train/10_569_light.txt
735,../data/celeba/synthesized_data/train/10_56_albedo.png,../data/celeba/synthesized_data/train/10_56_normal.png,None,None,../data/celeba/synthesized_data/train/10_56_face.png,../data/celeba/synthesized_data/train/10_56_light.txt
736,../data/celeba/synthesized_data/train/10_570_albedo.png,../data/celeba/synthesized_data/train/10_570_normal.png,None,None,../data/celeba/synthesized_data/train/10_570_face.png,../data/celeba/synthesized_data/train/10_570_light.txt
737,../data/celeba/synthesized_data/train/10_571_albedo.png,../data/celeba/synthesized_data/train/10_571_normal.png,None,None,../data/celeba/synthesized_data/train/10_571_face.png,../data/celeba/synthesized_data/train/10_571_light.txt
738,../data/celeba/synthesized_data/train/10_572_albedo.png,../data/celeba/synthesized_data/train/10_572_normal.png,None,None,../data/celeba/synthesized_data/train/10_572_face.png,../data/celeba/synthesized_data/train/10_572_light.txt
739,../data/celeba/synthesized_data/train/10_573_albedo.png,../data/celeba/synthesized_data/train/10_573_normal.png,None,None,../data/celeba/synthesized_data/train/10_573_face.png,../data/celeba/synthesized_data/train/10_573_light.txt
740,../data/celeba/synthesized_data/train/10_574_albedo.png,../data/celeba/synthesized_data/train/10_574_normal.png,None,None,../data/celeba/synthesized_data/train/10_574_face.png,../data/celeba/synthesized_data/train/10_574_light.txt
741,../data/celeba/synthesized_data/train/10_575_albedo.png,../data/celeba/synthesized_data/train/10_575_normal.png,None,None,../data/celeba/synthesized_data/train/10_575_face.png,../data/celeba/synthesized_data/train/10_575_light.txt
742,../data/celeba/synthesized_data/train/10_576_albedo.png,../data/celeba/synthesized_data/train/10_576_normal.png,None,None,../data/celeba/synthesized_data/train/10_576_face.png,../data/celeba/synthesized_data/train/10_576_light.txt
743,../data/celeba/synthesized_data/train/10_577_albedo.png,../data/celeba/synthesized_data/train/10_577_normal.png,None,None,../data/celeba/synthesized_data/train/10_577_face.png,../data/celeba/synthesized_data/train/10_577_light.txt
744,../data/celeba/synthesized_data/train/10_578_albedo.png,../data/celeba/synthesized_data/train/10_578_normal.png,None,None,../data/celeba/synthesized_data/train/10_578_face.png,../data/celeba/synthesized_data/train/10_578_light.txt
745,../data/celeba/synthesized_data/train/10_579_albedo.png,../data/celeba/synthesized_data/train/10_579_normal.png,None,None,../data/celeba/synthesized_data/train/10_579_face.png,../data/celeba/synthesized_data/train/10_579_light.txt
746,../data/celeba/synthesized_data/train/10_57_albedo.png,../data/celeba/synthesized_data/train/10_57_normal.png,None,None,../data/celeba/synthesized_data/train/10_57_face.png,../data/celeba/synthesized_data/train/10_57_light.txt
747,../data/celeba/synthesized_data/train/10_580_albedo.png,../data/celeba/synthesized_data/train/10_580_normal.png,None,None,../data/celeba/synthesized_data/train/10_580_face.png,../data/celeba/synthesized_data/train/10_580_light.txt
748,../data/celeba/synthesized_data/train/10_581_albedo.png,../data/celeba/synthesized_data/train/10_581_normal.png,None,None,../data/celeba/synthesized_data/train/10_581_face.png,../data/celeba/synthesized_data/train/10_581_light.txt
749,../data/celeba/synthesized_data/train/10_582_albedo.png,../data/celeba/synthesized_data/train/10_582_normal.png,None,None,../data/celeba/synthesized_data/train/10_582_face.png,../data/celeba/synthesized_data/train/10_582_light.txt
750,../data/celeba/synthesized_data/train/10_583_albedo.png,../data/celeba/synthesized_data/train/10_583_normal.png,None,None,../data/celeba/synthesized_data/train/10_583_face.png,../data/celeba/synthesized_data/train/10_583_light.txt
751,../data/celeba/synthesized_data/train/10_584_albedo.png,../data/celeba/synthesized_data/train/10_584_normal.png,None,None,../data/celeba/synthesized_data/train/10_584_face.png,../data/celeba/synthesized_data/train/10_584_light.txt
752,../data/celeba/synthesized_data/train/10_585_albedo.png,../data/celeba/synthesized_data/train/10_585_normal.png,None,None,../data/celeba/synthesized_data/train/10_585_face.png,../data/celeba/synthesized_data/train/10_585_light.txt
753,../data/celeba/synthesized_data/train/10_586_albedo.png,../data/celeba/synthesized_data/train/10_586_normal.png,None,None,../data/celeba/synthesized_data/train/10_586_face.png,../data/celeba/synthesized_data/train/10_586_light.txt
754,../data/celeba/synthesized_data/train/10_587_albedo.png,../data/celeba/synthesized_data/train/10_587_normal.png,None,None,../data/celeba/synthesized_data/train/10_587_face.png,../data/celeba/synthesized_data/train/10_587_light.txt
755,../data/celeba/synthesized_data/train/10_588_albedo.png,../data/celeba/synthesized_data/train/10_588_normal.png,None,None,../data/celeba/synthesized_data/train/10_588_face.png,../data/celeba/synthesized_data/train/10_588_light.txt
756,../data/celeba/synthesized_data/train/10_589_albedo.png,../data/celeba/synthesized_data/train/10_589_normal.png,None,None,../data/celeba/synthesized_data/train/10_589_face.png,../data/celeba/synthesized_data/train/10_589_light.txt
757,../data/celeba/synthesized_data/train/10_58_albedo.png,../data/celeba/synthesized_data/train/10_58_normal.png,None,None,../data/celeba/synthesized_data/train/10_58_face.png,../data/celeba/synthesized_data/train/10_58_light.txt
758,../data/celeba/synthesized_data/train/10_590_albedo.png,../data/celeba/synthesized_data/train/10_590_normal.png,None,None,../data/celeba/synthesized_data/train/10_590_face.png,../data/celeba/synthesized_data/train/10_590_light.txt
759,../data/celeba/synthesized_data/train/10_591_albedo.png,../data/celeba/synthesized_data/train/10_591_normal.png,None,None,../data/celeba/synthesized_data/train/10_591_face.png,../data/celeba/synthesized_data/train/10_591_light.txt
760,../data/celeba/synthesized_data/train/10_592_albedo.png,../data/celeba/synthesized_data/train/10_592_normal.png,None,None,../data/celeba/synthesized_data/train/10_592_face.png,../data/celeba/synthesized_data/train/10_592_light.txt
761,../data/celeba/synthesized_data/train/10_593_albedo.png,../data/celeba/synthesized_data/train/10_593_normal.png,None,None,../data/celeba/synthesized_data/train/10_593_face.png,../data/celeba/synthesized_data/train/10_593_light.txt
762,../data/celeba/synthesized_data/train/10_594_albedo.png,../data/celeba/synthesized_data/train/10_594_normal.png,None,None,../data/celeba/synthesized_data/train/10_594_face.png,../data/celeba/synthesized_data/train/10_594_light.txt
763,../data/celeba/synthesized_data/train/10_595_albedo.png,../data/celeba/synthesized_data/train/10_595_normal.png,None,None,../data/celeba/synthesized_data/train/10_595_face.png,../data/celeba/synthesized_data/train/10_595_light.txt
764,../data/celeba/synthesized_data/train/10_596_albedo.png,../data/celeba/synthesized_data/train/10_596_normal.png,None,None,../data/celeba/synthesized_data/train/10_596_face.png,../data/celeba/synthesized_data/train/10_596_light.txt
765,../data/celeba/synthesized_data/train/10_597_albedo.png,../data/celeba/synthesized_data/train/10_597_normal.png,None,None,../data/celeba/synthesized_data/train/10_597_face.png,../data/celeba/synthesized_data/train/10_597_light.txt
766,../data/celeba/synthesized_data/train/10_598_albedo.png,../data/celeba/synthesized_data/train/10_598_normal.png,None,None,../data/celeba/synthesized_data/train/10_598_face.png,../data/celeba/synthesized_data/train/10_598_light.txt
767,../data/celeba/synthesized_data/train/10_599_albedo.png,../data/celeba/synthesized_data/train/10_599_normal.png,None,None,../data/celeba/synthesized_data/train/10_599_face.png,../data/celeba/synthesized_data/train/10_599_light.txt
768,../data/celeba/synthesized_data/train/10_59_albedo.png,../data/celeba/synthesized_data/train/10_59_normal.png,None,None,../data/celeba/synthesized_data/train/10_59_face.png,../data/celeba/synthesized_data/train/10_59_light.txt
